,cell,cyc,soc_label,mode_label,capacity,c1_15_power_var,SOC,Mode,Scenario,,,,
980,b1c0,1634,-2,0,0.94606596,3.734529972,H(100-70%),Discharge,Discharge_H(100-70%),,,,
981,b1c0,1639,-2,0,0.94447511,4.684969902,H(100-70%),Discharge,Discharge_H(100-70%),,,,
982,b1c0,1639,-2,0,0.94447511,0.002003076,H(100-70%),Discharge,Discharge_H(100-70%),,,,
983,b1c0,1639,-2,0,0.94447511,3.719063044,H(100-70%),Discharge,Discharge_H(100-70%),,,,
984,b1c0,1644,-2,0,0.9433704,0.002075311,H(100-70%),Discharge,Discharge_H(100-70%),,,,
985,b1c0,1644,-2,0,0.9433704,3.789004326,H(100-70%),Discharge,Discharge_H(100-70%),,,,
986,b1c0,1644,-2,0,0.9433704,4.826093197,H(100-70%),Discharge,Discharge_H(100-70%),,,,
987,b1c0,1649,-2,0,0.94161385,5.023169041,H(100-70%),Discharge,Discharge_H(100-70%),,,,
988,b1c0,1649,-2,0,0.94161385,0.001963274,H(100-70%),Discharge,Discharge_H(100-70%),,,,
989,b1c0,1649,-2,0,0.94161385,3.974786282,H(100-70%),Discharge,Discharge_H(100-70%),,,,
990,b1c0,1654,-2,0,0.93286085,4.903892994,H(100-70%),Discharge,Discharge_H(100-70%),,,,
991,b1c0,1654,-2,0,0.93286085,0.001604403,H(100-70%),Discharge,Discharge_H(100-70%),,,,
992,b1c0,1654,-2,0,0.93286085,3.749227524,H(100-70%),Discharge,Discharge_H(100-70%),,,,
993,b1c0,1659,-2,0,0.93876213,0.001980364,H(100-70%),Discharge,Discharge_H(100-70%),,,,
994,b1c0,1659,-2,0,0.93876213,5.243528366,H(100-70%),Discharge,Discharge_H(100-70%),,,,
995,b1c0,1659,-2,0,0.93876213,4.126780987,H(100-70%),Discharge,Discharge_H(100-70%),,,,
996,b1c0,1664,-2,0,0.93921709,5.26060009,H(100-70%),Discharge,Discharge_H(100-70%),,,,
997,b1c0,1664,-2,0,0.93921709,0.001655266,H(100-70%),Discharge,Discharge_H(100-70%),,,,
998,b1c0,1664,-2,0,0.93921709,4.066020012,H(100-70%),Discharge,Discharge_H(100-70%),,,,
999,b1c0,1669,-2,0,0.93776429,0.002488235,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1000,b1c0,1669,-2,0,0.93776429,3.864557743,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1001,b1c0,1669,-2,0,0.93776429,4.951636791,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1002,b1c0,1674,-2,0,0.93674845,3.78507781,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1003,b1c0,1674,-2,0,0.93674845,0.002150023,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1004,b1c0,1674,-2,0,0.93674845,4.836300373,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1005,b1c0,1679,-2,0,0.93568403,5.200062752,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1006,b1c0,1679,-2,0,0.93568403,0.001857381,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1007,b1c0,1679,-2,0,0.93568403,4.115310192,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1008,b1c0,1684,-2,0,0.93391061,4.647463322,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1009,b1c0,1684,-2,0,0.93391061,0.00190898,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1010,b1c0,1684,-2,0,0.93391061,3.654962778,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1011,b1c0,1689,-2,0,0.93034273,4.485046864,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1012,b1c0,1689,-2,0,0.93034273,0.002442936,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1013,b1c0,1689,-2,0,0.93034273,3.53871417,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1014,b1c0,1694,-2,0,0.93118697,5.011353493,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1015,b1c0,1694,-2,0,0.93118697,0.002189886,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1016,b1c0,1694,-2,0,0.93118697,3.967727661,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1017,b1c0,1699,-2,0,0.93071592,0.002065188,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1018,b1c0,1699,-2,0,0.93071592,3.798089981,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1019,b1c0,1699,-2,0,0.93071592,4.825405121,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1020,b1c0,1704,-2,0,0.92863661,5.38076973,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1021,b1c0,1704,-2,0,0.92863661,0.00213446,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1022,b1c0,1704,-2,0,0.92863661,4.178733349,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1023,b1c0,1709,-2,0,0.92799801,5.477276325,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1024,b1c0,1709,-2,0,0.92799801,0.001881079,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1025,b1c0,1709,-2,0,0.92799801,4.395750523,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1026,b1c0,1714,-2,0,0.92621571,0.001939668,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1027,b1c0,1714,-2,0,0.92621571,4.797020912,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1028,b1c0,1714,-2,0,0.92621571,3.785872698,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1029,b1c0,1719,-2,0,0.9256413,6.6869874,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1030,b1c0,1719,-2,0,0.9256413,0.002019009,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1031,b1c0,1719,-2,0,0.9256413,5.459508896,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1032,b1c0,1724,-2,0,0.91618341,0.001957533,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1033,b1c0,1724,-2,0,0.91618341,4.326210022,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1034,b1c0,1724,-2,0,0.91618341,5.502342701,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1035,b1c0,1729,-2,0,0.9225418,3.61835146,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1036,b1c0,1729,-2,0,0.9225418,4.607851982,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1037,b1c0,1729,-2,0,0.9225418,0.002355278,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1038,b1c0,1734,-2,0,0.91759557,4.889469624,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1039,b1c0,1734,-2,0,0.91759557,0.001826394,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1040,b1c0,1734,-2,0,0.91759557,3.887891531,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1041,b1c0,1739,-2,0,0.91114271,4.717891216,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1042,b1c0,1739,-2,0,0.91114271,0.001635968,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1043,b1c0,1739,-2,0,0.91114271,3.770827293,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1044,b1c0,1744,-2,0,0.91807246,5.197782993,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1045,b1c0,1744,-2,0,0.91807246,0.002175314,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1046,b1c0,1744,-2,0,0.91807246,4.188802719,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1047,b1c0,1749,-2,0,0.91692477,5.294890881,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1048,b1c0,1749,-2,0,0.91692477,0.001881051,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1049,b1c0,1749,-2,0,0.91692477,4.158151627,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1050,b1c0,1754,-2,0,0.91440016,0.001954557,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1051,b1c0,1754,-2,0,0.91440016,3.760097265,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1052,b1c0,1754,-2,0,0.91440016,4.776593208,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1053,b1c0,1759,-2,0,0.91436988,4.988758087,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1054,b1c0,1759,-2,0,0.91436988,0.001967887,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1055,b1c0,1759,-2,0,0.91436988,3.926908493,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1056,b1c0,1764,-2,0,0.9132548,4.990690231,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1057,b1c0,1764,-2,0,0.9132548,0.002128975,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1058,b1c0,1764,-2,0,0.9132548,4.019871235,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1059,b1c0,1769,-2,0,0.90951914,0.00173909,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1060,b1c0,1769,-2,0,0.90951914,5.065958977,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1061,b1c0,1769,-2,0,0.90951914,4.157697678,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1062,b1c0,1774,-2,0,0.90963191,4.997246265,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1063,b1c0,1774,-2,0,0.90963191,0.002286302,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1064,b1c0,1774,-2,0,0.90963191,4.095790386,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1065,b1c0,1779,-2,0,0.90864688,0.001969032,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1066,b1c0,1779,-2,0,0.90864688,3.882912159,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1067,b1c0,1779,-2,0,0.90864688,4.881175041,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1068,b1c0,1784,-2,0,0.90669388,4.021617889,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1069,b1c0,1784,-2,0,0.90669388,4.993104458,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1070,b1c0,1784,-2,0,0.90669388,0.002075287,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1071,b1c0,1789,-2,0,0.90471989,5.200639248,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1072,b1c0,1789,-2,0,0.90471989,0.002171626,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1073,b1c0,1789,-2,0,0.90471989,4.157522202,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1074,b1c0,1794,-2,0,0.90311581,4.528968334,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1075,b1c0,1794,-2,0,0.90311581,0.002374657,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1076,b1c0,1794,-2,0,0.90311581,3.674088955,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1077,b1c0,1799,-2,0,0.90171129,4.826872349,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1078,b1c0,1799,-2,0,0.90171129,0.00208364,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1079,b1c0,1799,-2,0,0.90171129,3.702394724,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1080,b1c0,1804,-2,0,0.90045857,3.959232092,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1081,b1c0,1804,-2,0,0.90045857,5.073232174,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1082,b1c0,1804,-2,0,0.90045857,0.002393039,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1083,b1c0,1809,-2,0,0.89870703,4.013907909,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1084,b1c0,1809,-2,0,0.89870703,5.036997795,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1085,b1c0,1809,-2,0,0.89870703,0.00189283,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1086,b1c0,1814,-2,0,0.89628237,4.590095997,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1087,b1c0,1814,-2,0,0.89628237,0.00200312,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1088,b1c0,1814,-2,0,0.89628237,3.655952692,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1089,b1c0,1819,-2,0,0.89472091,4.884428978,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1090,b1c0,1819,-2,0,0.89472091,0.002405777,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1091,b1c0,1819,-2,0,0.89472091,3.764073372,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1092,b1c0,1824,-2,0,0.89356011,0.001887052,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1093,b1c0,1824,-2,0,0.89356011,4.767790318,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1094,b1c0,1824,-2,0,0.89356011,3.70483613,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1095,b1c0,1829,-2,0,0.8913675,0.002140605,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1096,b1c0,1829,-2,0,0.8913675,5.017270088,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1097,b1c0,1829,-2,0,0.8913675,4.085865021,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1098,b1c0,1834,-2,0,0.89013308,0.002088279,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1099,b1c0,1834,-2,0,0.89013308,5.119606495,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1100,b1c0,1834,-2,0,0.89013308,4.00877285,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1101,b1c0,1839,-2,0,0.8879959,0.002262071,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1102,b1c0,1839,-2,0,0.8879959,5.050775528,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1103,b1c0,1839,-2,0,0.8879959,3.936762094,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1104,b1c0,1844,-2,0,0.88605803,0.002418094,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1105,b1c0,1844,-2,0,0.88605803,4.69854784,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1106,b1c0,1844,-2,0,0.88605803,3.619907618,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1107,b1c0,1849,-2,0,0.88462406,0.001883942,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1108,b1c0,1849,-2,0,0.88462406,4.940043449,H(100-70%),Discharge,Discharge_H(100-70%),,,,
1109,b1c0,1849,-2,0,0.88462406,3.936041117,H(100-70%),Discharge,Discharge_H(100-70%),,,,
