cell_id,cycle,scenario,feature,V_std,count,I_std,V_min,V_max
9-8,1441,charge-high,I_std,,,0.000962728852717,,
9-8,1468,charge-high,I_std,,,0.000947770781425,,
9-8,1499,charge-high,I_std,,,0.0009779235628481,,
9-8,1540,charge-high,I_std,,,0.0009203524043538,,
9-8,1738,charge-high,I_std,,,0.000946781260956,,
9-8,1792,charge-high,I_std,,,0.0009347973865208,,
3-1,7,charge-high,V_min,,,,2.4776,
3-1,9,charge-high,V_min,,,,2.4786,
3-1,16,charge-high,V_min,,,,2.4748,
3-1,18,charge-high,V_min,,,,2.4792,
3-1,19,charge-high,V_min,,,,2.477,
3-3,3,charge-high,V_min,,,,2.4786,
3-3,5,charge-high,V_min,,,,2.4764,
3-3,6,charge-high,V_min,,,,2.4786,
3-3,9,charge-high,V_min,,,,2.4795,
3-3,10,charge-high,V_min,,,,2.4773,
3-3,17,charge-high,V_min,,,,2.477,
4-2,4,charge-high,V_min,,,,2.4786,
4-2,10,charge-high,V_min,,,,2.4786,
4-2,11,charge-high,V_min,,,,2.4755,
4-8,18,charge-high,V_min,,,,2.4789,
6-6,2308,charge-high,V_min,,,,2.8788,
6-6,2319,charge-high,V_min,,,,2.8785,
6-6,2321,charge-high,V_min,,,,2.8803,
6-6,2323,charge-high,V_min,,,,2.8803,
6-6,2324,charge-high,V_min,,,,2.8785,
6-6,2327,charge-high,V_min,,,,2.8794,
6-6,2330,charge-high,V_min,,,,2.8803,
6-6,2333,charge-high,V_min,,,,2.8791,
6-6,2336,charge-high,V_min,,,,2.8779,
6-6,2337,charge-high,V_min,,,,2.8791,
6-6,2345,charge-high,V_min,,,,2.8813,
6-6,2348,charge-high,V_min,,,,2.8791,
6-6,2349,charge-high,V_min,,,,2.8779,
6-6,2354,charge-high,V_min,,,,2.881,
6-6,2357,charge-high,V_min,,,,2.881,
6-6,2412,charge-high,V_min,,,,2.8884,
6-6,2415,charge-high,V_min,,,,2.8887,
6-6,2418,charge-high,V_min,,,,2.8878,
6-6,2421,charge-high,V_min,,,,2.8893,
6-6,2425,charge-high,V_min,,,,2.8878,
6-6,2428,charge-high,V_min,,,,2.8862,
6-6,2431,charge-high,V_min,,,,2.8872,
6-6,2434,charge-high,V_min,,,,2.8887,
6-6,2438,charge-high,V_min,,,,2.8884,
6-6,2445,charge-high,V_min,,,,2.8887,
6-6,2448,charge-high,V_min,,,,2.8862,
6-6,2451,charge-high,V_min,,,,2.8887,
7-2,12,charge-high,V_min,,,,2.4702,
7-2,17,charge-high,V_min,,,,2.4755,
7-2,18,charge-high,V_min,,,,2.4786,
7-5,4,charge-high,V_min,,,,2.4773,
9-1,4,charge-high,V_min,,,,2.4724,
9-1,5,charge-high,V_min,,,,2.4686,
9-1,9,charge-high,V_min,,,,2.4711,
9-1,11,charge-high,V_min,,,,2.4742,
9-1,12,charge-high,V_min,,,,2.472,
9-1,13,charge-high,V_min,,,,2.4786,
9-1,14,charge-high,V_min,,,,2.4792,
9-1,16,charge-high,V_min,,,,2.4773,
9-3,4,charge-high,V_min,,,,2.477,
9-3,5,charge-high,V_min,,,,2.472,
9-3,6,charge-high,V_min,,,,2.4702,
9-3,7,charge-high,V_min,,,,2.4693,
9-3,8,charge-high,V_min,,,,2.4693,
9-3,9,charge-high,V_min,,,,2.4689,
9-3,11,charge-high,V_min,,,,2.4708,
9-3,14,charge-high,V_min,,,,2.4779,
9-3,15,charge-high,V_min,,,,2.4773,
9-3,16,charge-high,V_min,,,,2.472,
9-3,17,charge-high,V_min,,,,2.4789,
9-3,18,charge-high,V_min,,,,2.4779,
9-3,21,charge-high,V_min,,,,2.4764,
9-4,5,charge-high,V_min,,,,2.4686,
9-4,6,charge-high,V_min,,,,2.4652,
9-4,7,charge-high,V_min,,,,2.4693,
9-4,10,charge-high,V_min,,,,2.4674,
9-4,11,charge-high,V_min,,,,2.4717,
9-4,14,charge-high,V_min,,,,2.4708,
9-4,16,charge-high,V_min,,,,2.4782,
9-4,19,charge-high,V_min,,,,2.4792,
9-4,20,charge-high,V_min,,,,2.4789,
9-7,10,charge-high,V_min,,,,2.4782,
10-2,7,charge-high,V_min,,,,2.4748,
10-2,10,charge-high,V_min,,,,2.4665,
10-2,11,charge-high,V_min,,,,2.4668,
10-2,12,charge-high,V_min,,,,2.4702,
10-2,13,charge-high,V_min,,,,2.472,
10-2,15,charge-high,V_min,,,,2.4792,
10-2,16,charge-high,V_min,,,,2.4786,
10-2,17,charge-high,V_min,,,,2.4792,
10-2,19,charge-high,V_min,,,,2.4789,
10-4,9,charge-high,V_min,,,,2.4795,
10-4,10,charge-high,V_min,,,,2.4782,
10-4,12,charge-high,V_min,,,,2.4792,
1-3,1,charge-high,V_max,,,,,3.5444
1-4,1,charge-high,V_max,,,,,3.541
1-5,1,charge-high,V_max,,,,,3.5618
1-5,2,charge-high,V_max,,,,,3.5391
1-5,3,charge-high,V_max,,,,,3.5382
1-5,4,charge-high,V_max,,,,,3.5357
2-3,1,charge-high,V_max,,,,,3.5416
2-5,2,charge-high,V_max,,,,,3.5354
2-6,1,charge-high,V_max,,,,,3.5385
2-7,1,charge-high,V_max,,,,,3.55
2-8,4,charge-high,V_max,,,,,3.4412
2-8,5,charge-high,V_max,,,,,3.4415
2-8,6,charge-high,V_max,,,,,3.4409
2-8,7,charge-high,V_max,,,,,3.4409
2-8,8,charge-high,V_max,,,,,3.4409
2-8,9,charge-high,V_max,,,,,3.4415
2-8,10,charge-high,V_max,,,,,3.4415
2-8,11,charge-high,V_max,,,,,3.4412
2-8,12,charge-high,V_max,,,,,3.4415
2-8,13,charge-high,V_max,,,,,3.4415
2-8,14,charge-high,V_max,,,,,3.4409
2-8,15,charge-high,V_max,,,,,3.4402
2-8,16,charge-high,V_max,,,,,3.4409
2-8,17,charge-high,V_max,,,,,3.4406
2-8,18,charge-high,V_max,,,,,3.4402
2-8,19,charge-high,V_max,,,,,3.4402
2-8,20,charge-high,V_max,,,,,3.4406
2-8,21,charge-high,V_max,,,,,3.4409
2-8,22,charge-high,V_max,,,,,3.4409
2-8,23,charge-high,V_max,,,,,3.4402
2-8,24,charge-high,V_max,,,,,3.4393
2-8,25,charge-high,V_max,,,,,3.4384
2-8,26,charge-high,V_max,,,,,3.4378
2-8,27,charge-high,V_max,,,,,3.439
2-8,28,charge-high,V_max,,,,,3.4381
2-8,29,charge-high,V_max,,,,,3.4393
2-8,30,charge-high,V_max,,,,,3.4393
2-8,31,charge-high,V_max,,,,,3.4399
2-8,32,charge-high,V_max,,,,,3.4415
2-8,35,charge-high,V_max,,,,,3.4409
2-8,36,charge-high,V_max,,,,,3.4409
2-8,37,charge-high,V_max,,,,,3.4412
2-8,38,charge-high,V_max,,,,,3.4409
2-8,39,charge-high,V_max,,,,,3.4406
2-8,40,charge-high,V_max,,,,,3.4406
2-8,41,charge-high,V_max,,,,,3.4406
2-8,42,charge-high,V_max,,,,,3.4406
2-8,43,charge-high,V_max,,,,,3.4406
2-8,44,charge-high,V_max,,,,,3.4406
2-8,45,charge-high,V_max,,,,,3.4406
2-8,46,charge-high,V_max,,,,,3.4409
2-8,47,charge-high,V_max,,,,,3.4409
2-8,48,charge-high,V_max,,,,,3.4412
2-8,49,charge-high,V_max,,,,,3.4406
2-8,50,charge-high,V_max,,,,,3.4409
2-8,51,charge-high,V_max,,,,,3.4412
2-8,52,charge-high,V_max,,,,,3.4412
2-8,53,charge-high,V_max,,,,,3.4409
2-8,54,charge-high,V_max,,,,,3.4409
2-8,55,charge-high,V_max,,,,,3.4412
2-8,57,charge-high,V_max,,,,,3.4415
2-8,58,charge-high,V_max,,,,,3.4415
2-8,59,charge-high,V_max,,,,,3.4415
2-8,60,charge-high,V_max,,,,,3.4412
3-2,1,charge-high,V_max,,,,,3.5435
3-6,1,charge-high,V_max,,,,,3.5398
3-8,1,charge-high,V_max,,,,,3.5404
4-1,30,charge-high,V_max,,,,,3.4415
4-1,63,charge-high,V_max,,,,,3.4406
4-1,64,charge-high,V_max,,,,,3.4406
4-1,65,charge-high,V_max,,,,,3.4415
4-1,66,charge-high,V_max,,,,,3.4415
4-1,67,charge-high,V_max,,,,,3.4412
4-1,68,charge-high,V_max,,,,,3.4409
4-1,69,charge-high,V_max,,,,,3.4409
4-1,70,charge-high,V_max,,,,,3.4415
4-1,71,charge-high,V_max,,,,,3.4415
4-1,72,charge-high,V_max,,,,,3.4415
4-1,73,charge-high,V_max,,,,,3.4406
4-1,74,charge-high,V_max,,,,,3.4412
4-1,75,charge-high,V_max,,,,,3.4415
4-1,76,charge-high,V_max,,,,,3.4415
4-1,77,charge-high,V_max,,,,,3.4412
4-1,78,charge-high,V_max,,,,,3.4409
4-1,79,charge-high,V_max,,,,,3.4412
4-1,80,charge-high,V_max,,,,,3.4415
4-1,81,charge-high,V_max,,,,,3.4412
4-1,82,charge-high,V_max,,,,,3.4412
4-1,83,charge-high,V_max,,,,,3.4412
4-1,84,charge-high,V_max,,,,,3.4412
4-1,86,charge-high,V_max,,,,,3.4415
4-1,87,charge-high,V_max,,,,,3.4415
4-1,88,charge-high,V_max,,,,,3.4412
4-1,89,charge-high,V_max,,,,,3.4415
4-1,90,charge-high,V_max,,,,,3.4415
4-1,91,charge-high,V_max,,,,,3.4412
4-1,93,charge-high,V_max,,,,,3.4412
4-1,94,charge-high,V_max,,,,,3.4415
4-1,95,charge-high,V_max,,,,,3.4415
4-1,96,charge-high,V_max,,,,,3.4415
4-1,98,charge-high,V_max,,,,,3.4415
4-1,99,charge-high,V_max,,,,,3.4415
4-1,104,charge-high,V_max,,,,,3.4412
4-1,105,charge-high,V_max,,,,,3.4415
4-1,108,charge-high,V_max,,,,,3.4415
4-1,109,charge-high,V_max,,,,,3.4412
4-1,113,charge-high,V_max,,,,,3.4415
4-1,114,charge-high,V_max,,,,,3.4412
4-1,117,charge-high,V_max,,,,,3.4415
4-1,122,charge-high,V_max,,,,,3.4415
4-1,123,charge-high,V_max,,,,,3.4415
4-1,127,charge-high,V_max,,,,,3.4415
4-1,129,charge-high,V_max,,,,,3.4415
4-1,132,charge-high,V_max,,,,,3.4412
4-1,135,charge-high,V_max,,,,,3.4415
4-1,138,charge-high,V_max,,,,,3.4415
4-1,141,charge-high,V_max,,,,,3.4415
4-1,144,charge-high,V_max,,,,,3.4412
4-1,147,charge-high,V_max,,,,,3.4415
4-1,150,charge-high,V_max,,,,,3.4415
4-1,153,charge-high,V_max,,,,,3.4415
4-1,156,charge-high,V_max,,,,,3.4415
4-1,162,charge-high,V_max,,,,,3.4415
4-1,215,charge-high,V_max,,,,,3.4415
4-1,224,charge-high,V_max,,,,,3.4415
4-8,1,charge-high,V_max,,,,,3.5404
5-5,1,charge-high,V_max,,,,,3.5509
6-2,1,charge-high,V_max,,,,,3.5491
6-3,1,charge-high,V_max,,,,,3.5388
6-6,2,charge-high,V_max,,,,,3.5354
10-3,57,charge-high,V_max,,,,,3.4412
10-3,58,charge-high,V_max,,,,,3.4409
10-3,59,charge-high,V_max,,,,,3.4406
10-3,60,charge-high,V_max,,,,,3.4415
10-3,61,charge-high,V_max,,,,,3.4409
10-3,62,charge-high,V_max,,,,,3.4412
10-3,63,charge-high,V_max,,,,,3.4415
10-3,64,charge-high,V_max,,,,,3.4412
10-3,65,charge-high,V_max,,,,,3.4412
10-3,69,charge-high,V_max,,,,,3.4409
10-3,70,charge-high,V_max,,,,,3.4415
10-3,71,charge-high,V_max,,,,,3.4415
10-3,72,charge-high,V_max,,,,,3.4415
10-3,73,charge-high,V_max,,,,,3.4406
10-3,75,charge-high,V_max,,,,,3.4412
10-3,76,charge-high,V_max,,,,,3.4415
10-3,77,charge-high,V_max,,,,,3.4409
10-3,80,charge-high,V_max,,,,,3.4412
10-3,81,charge-high,V_max,,,,,3.4415
10-3,84,charge-high,V_max,,,,,3.4409
10-3,85,charge-high,V_max,,,,,3.4412
10-3,96,charge-high,V_max,,,,,3.4412
10-3,111,charge-high,V_max,,,,,3.4412
10-4,1,charge-high,V_max,,,,,3.5466
10-5,1,charge-high,V_max,,,,,3.5494
10-7,1,charge-high,V_max,,,,,3.5497
2-8,2,charge-mid,V_std,0.0119460645827985,,,,
2-8,3,charge-mid,V_std,0.01243348269003,,,,
3-1,1,charge-mid,V_std,0.0088868468572967,,,,
3-3,1,charge-mid,V_std,0.0082899705682142,,,,
4-2,1,charge-mid,V_std,0.0088070468696222,,,,
4-2,3,charge-mid,V_std,0.0130061163051544,,,,
4-2,5,charge-mid,V_std,0.0128494727631467,,,,
4-7,2182,charge-mid,V_std,0.0357179117206909,,,,
4-7,2183,charge-mid,V_std,0.0357233753909079,,,,
4-7,2184,charge-mid,V_std,0.0419770697852423,,,,
4-7,2186,charge-mid,V_std,0.0357966069108027,,,,
4-7,2187,charge-mid,V_std,0.0358076632859504,,,,
4-7,2188,charge-mid,V_std,0.0358027372542653,,,,
4-7,2189,charge-mid,V_std,0.0358475498218677,,,,
4-7,2190,charge-mid,V_std,0.0417385019198941,,,,
4-7,2191,charge-mid,V_std,0.041804112148412,,,,
4-7,2192,charge-mid,V_std,0.0466824194063745,,,,
4-7,2193,charge-mid,V_std,0.0467663266699885,,,,
4-7,2194,charge-mid,V_std,0.0467563906359988,,,,
4-7,2195,charge-mid,V_std,0.0418943268933914,,,,
4-7,2196,charge-mid,V_std,0.0468414895892389,,,,
4-7,2197,charge-mid,V_std,0.0468981714538454,,,,
4-7,2198,charge-mid,V_std,0.0509001653373793,,,,
4-7,2199,charge-mid,V_std,0.050919604684016,,,,
4-7,2200,charge-mid,V_std,0.050953229842401,,,,
4-7,2201,charge-mid,V_std,0.0509915772360456,,,,
4-7,2202,charge-mid,V_std,0.0543993995550107,,,,
4-7,2203,charge-mid,V_std,0.0544537635799779,,,,
4-7,2204,charge-mid,V_std,0.0542720310014247,,,,
4-7,2205,charge-mid,V_std,0.0543030871183972,,,,
4-7,2206,charge-mid,V_std,0.0543359095503762,,,,
4-7,2207,charge-mid,V_std,0.0572605379988307,,,,
4-7,2208,charge-mid,V_std,0.0573338262457327,,,,
4-7,2209,charge-mid,V_std,0.0573253303128304,,,,
4-7,2210,charge-mid,V_std,0.059876974865244,,,,
4-7,2211,charge-mid,V_std,0.0573178821935646,,,,
4-7,2212,charge-mid,V_std,0.0574134011137729,,,,
4-7,2213,charge-mid,V_std,0.0574882874817708,,,,
4-7,2214,charge-mid,V_std,0.0574901947177758,,,,
4-7,2215,charge-mid,V_std,0.0574846999120801,,,,
4-7,2216,charge-mid,V_std,0.0600592817323525,,,,
5-2,1,charge-mid,V_std,0.0099020851146355,,,,
5-4,1926,charge-mid,V_std,0.0369544432490917,,,,
5-4,1927,charge-mid,V_std,0.0369043696599738,,,,
5-4,1934,charge-mid,V_std,0.0370681069022917,,,,
5-4,1944,charge-mid,V_std,0.0365841241291611,,,,
5-4,1945,charge-mid,V_std,0.0366150627358322,,,,
5-4,1948,charge-mid,V_std,0.0366822582098742,,,,
5-4,1949,charge-mid,V_std,0.036657710805843,,,,
5-4,1950,charge-mid,V_std,0.0366737310449709,,,,
5-4,1951,charge-mid,V_std,0.0367184350258106,,,,
5-4,1952,charge-mid,V_std,0.0424112888682882,,,,
5-4,1953,charge-mid,V_std,0.0468599633732991,,,,
5-4,1954,charge-mid,V_std,0.0423446765562456,,,,
5-4,1955,charge-mid,V_std,0.0423893262861442,,,,
5-4,1956,charge-mid,V_std,0.0368281843100425,,,,
5-4,1957,charge-mid,V_std,0.0425777142611093,,,,
5-4,1958,charge-mid,V_std,0.0425000530211754,,,,
5-4,1959,charge-mid,V_std,0.0426404993565289,,,,
5-4,1960,charge-mid,V_std,0.042677326142422,,,,
5-4,1961,charge-mid,V_std,0.0426073106011945,,,,
5-4,1962,charge-mid,V_std,0.0470620147100761,,,,
7-1,1,charge-mid,V_std,0.0122801276957619,,,,
7-2,14,charge-mid,V_std,0.0129734476425302,,,,
7-2,15,charge-mid,V_std,0.0128894749408856,,,,
7-2,29,charge-mid,V_std,0.0129816847143277,,,,
7-3,1,charge-mid,V_std,0.0124602827503604,,,,
7-4,1,charge-mid,V_std,0.0121887032262992,,,,
7-8,1,charge-mid,V_std,0.0093206577855177,,,,
8-5,1,charge-mid,V_std,0.0130196566397272,,,,
8-8,1,charge-mid,V_std,0.0084774058915614,,,,
9-1,1,charge-mid,V_std,0.006607217061096,,,,
9-2,5,charge-mid,V_std,0.0130850901889691,,,,
9-2,6,charge-mid,V_std,0.0130112570899167,,,,
9-2,8,charge-mid,V_std,0.0130645119604879,,,,
9-7,2,charge-mid,V_std,0.0103185724593643,,,,
9-7,4,charge-mid,V_std,0.0115199710479467,,,,
9-7,5,charge-mid,V_std,0.0116136461474272,,,,
9-7,6,charge-mid,V_std,0.0119001738317043,,,,
9-7,7,charge-mid,V_std,0.0121993786198181,,,,
9-7,8,charge-mid,V_std,0.0123066741807313,,,,
9-7,9,charge-mid,V_std,0.0121214503939016,,,,
9-7,11,charge-mid,V_std,0.0127508165657214,,,,
9-7,12,charge-mid,V_std,0.0126214337076928,,,,
9-7,13,charge-mid,V_std,0.0125033305980614,,,,
9-7,14,charge-mid,V_std,0.0122950459297903,,,,
9-7,15,charge-mid,V_std,0.0123316611936437,,,,
9-7,16,charge-mid,V_std,0.0126592664885252,,,,
9-7,17,charge-mid,V_std,0.0123968284825261,,,,
9-7,18,charge-mid,V_std,0.0123870994458396,,,,
9-7,19,charge-mid,V_std,0.0126083182064765,,,,
9-7,20,charge-mid,V_std,0.0127911533457023,,,,
9-7,21,charge-mid,V_std,0.0126263643492101,,,,
9-7,22,charge-mid,V_std,0.0126674699036514,,,,
9-7,23,charge-mid,V_std,0.0125063376847303,,,,
9-7,24,charge-mid,V_std,0.0125684469738184,,,,
9-7,25,charge-mid,V_std,0.012784194717888,,,,
9-7,26,charge-mid,V_std,0.0125970571467018,,,,
9-7,27,charge-mid,V_std,0.0128905405963582,,,,
9-7,28,charge-mid,V_std,0.0130203541079246,,,,
9-7,32,charge-mid,V_std,0.0127052811756156,,,,
9-7,33,charge-mid,V_std,0.0129786655850539,,,,
9-7,35,charge-mid,V_std,0.0130799825955717,,,,
9-7,44,charge-mid,V_std,0.0129442220591691,,,,
9-7,45,charge-mid,V_std,0.0127728522096492,,,,
9-7,50,charge-mid,V_std,0.0130936911835492,,,,
9-7,51,charge-mid,V_std,0.0130246185152175,,,,
9-7,52,charge-mid,V_std,0.0130934815710329,,,,
9-7,53,charge-mid,V_std,0.0131073168758836,,,,
9-7,54,charge-mid,V_std,0.0130570744028639,,,,
9-7,59,charge-mid,V_std,0.0130340433110517,,,,
9-7,60,charge-mid,V_std,0.0129910557849311,,,,
9-7,61,charge-mid,V_std,0.0130791129944393,,,,
9-7,63,charge-mid,V_std,0.0130914091950329,,,,
9-7,67,charge-mid,V_std,0.0130834198586726,,,,
9-7,72,charge-mid,V_std,0.0130651450155809,,,,
9-7,274,charge-mid,V_std,0.0130763483146443,,,,
9-7,291,charge-mid,V_std,0.0130563047182644,,,,
9-8,3,charge-mid,V_std,0.0126140913484265,,,,
9-8,4,charge-mid,V_std,0.0129329033504096,,,,
10-2,1,charge-mid,V_std,0.0076850160168519,,,,
7-7,2,charge-mid,count,,106.0,,,
1-5,5,charge-mid,V_min,,,,3.5351,
2-5,3,charge-mid,V_min,,,,3.5345,
6-6,3,charge-mid,V_min,,,,3.5351,
6-6,2224,charge-mid,V_min,,,,3.5336,
6-6,2227,charge-mid,V_min,,,,3.5336,
6-6,2230,charge-mid,V_min,,,,3.5339,
6-6,2233,charge-mid,V_min,,,,3.5339,
6-6,2236,charge-mid,V_min,,,,3.5339,
6-6,2238,charge-mid,V_min,,,,3.5336,
6-6,2239,charge-mid,V_min,,,,3.5339,
6-6,2242,charge-mid,V_min,,,,3.5336,
6-6,2244,charge-mid,V_min,,,,3.5336,
6-6,2245,charge-mid,V_min,,,,3.5339,
6-6,2248,charge-mid,V_min,,,,3.5339,
6-6,2259,charge-mid,V_min,,,,3.5336,
6-6,2260,charge-mid,V_min,,,,3.5336,
6-6,2261,charge-mid,V_min,,,,3.5339,
6-6,2262,charge-mid,V_min,,,,3.5336,
6-6,2263,charge-mid,V_min,,,,3.5336,
6-6,2265,charge-mid,V_min,,,,3.5336,
6-6,2266,charge-mid,V_min,,,,3.5339,
6-6,2268,charge-mid,V_min,,,,3.5342,
6-6,2269,charge-mid,V_min,,,,3.5339,
6-6,2270,charge-mid,V_min,,,,3.5336,
6-6,2271,charge-mid,V_min,,,,3.5339,
6-6,2272,charge-mid,V_min,,,,3.5342,
6-6,2273,charge-mid,V_min,,,,3.5336,
6-6,2274,charge-mid,V_min,,,,3.5342,
6-6,2275,charge-mid,V_min,,,,3.5345,
6-6,2276,charge-mid,V_min,,,,3.5336,
6-6,2277,charge-mid,V_min,,,,3.5345,
6-6,2278,charge-mid,V_min,,,,3.5345,
6-6,2279,charge-mid,V_min,,,,3.5345,
6-6,2280,charge-mid,V_min,,,,3.5348,
6-6,2281,charge-mid,V_min,,,,3.5351,
6-6,2282,charge-mid,V_min,,,,3.5345,
6-6,2283,charge-mid,V_min,,,,3.5354,
6-6,2284,charge-mid,V_min,,,,3.5354,
6-6,2285,charge-mid,V_min,,,,3.5348,
6-6,2286,charge-mid,V_min,,,,3.5354,
6-6,2287,charge-mid,V_min,,,,3.5354,
6-6,2288,charge-mid,V_min,,,,3.5357,
6-6,2289,charge-mid,V_min,,,,3.5357,
6-6,2290,charge-mid,V_min,,,,3.536,
6-6,2291,charge-mid,V_min,,,,3.5351,
6-6,2292,charge-mid,V_min,,,,3.5354,
6-6,2293,charge-mid,V_min,,,,3.5336,
6-6,2295,charge-mid,V_min,,,,3.5336,
6-6,2296,charge-mid,V_min,,,,3.5336,
6-6,2298,charge-mid,V_min,,,,3.5336,
6-6,2299,charge-mid,V_min,,,,3.5336,
6-6,2300,charge-mid,V_min,,,,3.5336,
6-6,2301,charge-mid,V_min,,,,3.5345,
6-6,2302,charge-mid,V_min,,,,3.5345,
6-6,2303,charge-mid,V_min,,,,3.5342,
6-6,2304,charge-mid,V_min,,,,3.5345,
6-6,2305,charge-mid,V_min,,,,3.5345,
6-6,2306,charge-mid,V_min,,,,3.5345,
6-6,2307,charge-mid,V_min,,,,3.5354,
6-6,2309,charge-mid,V_min,,,,3.5354,
6-6,2310,charge-mid,V_min,,,,3.5348,
6-6,2311,charge-mid,V_min,,,,3.5348,
6-6,2312,charge-mid,V_min,,,,3.5342,
6-6,2313,charge-mid,V_min,,,,3.5345,
6-6,2314,charge-mid,V_min,,,,3.5354,
6-6,2315,charge-mid,V_min,,,,3.5351,
6-6,2316,charge-mid,V_min,,,,3.5351,
6-6,2317,charge-mid,V_min,,,,3.5354,
6-6,2318,charge-mid,V_min,,,,3.5357,
6-6,2320,charge-mid,V_min,,,,3.5357,
6-6,2328,charge-mid,V_min,,,,3.5354,
6-6,2331,charge-mid,V_min,,,,3.5351,
6-6,2334,charge-mid,V_min,,,,3.5351,
6-6,2340,charge-mid,V_min,,,,3.5354,
6-6,2343,charge-mid,V_min,,,,3.536,
2-8,33,charge-mid,V_max,,,,,3.4923
2-8,34,charge-mid,V_max,,,,,3.4914
2-8,56,charge-mid,V_max,,,,,3.4933
2-8,61,charge-mid,V_max,,,,,3.4923
2-8,62,charge-mid,V_max,,,,,3.4929
2-8,63,charge-mid,V_max,,,,,3.4926
2-8,64,charge-mid,V_max,,,,,3.4926
2-8,65,charge-mid,V_max,,,,,3.4923
2-8,66,charge-mid,V_max,,,,,3.4926
2-8,67,charge-mid,V_max,,,,,3.4929
2-8,68,charge-mid,V_max,,,,,3.4933
2-8,69,charge-mid,V_max,,,,,3.4933
2-8,70,charge-mid,V_max,,,,,3.4939
2-8,71,charge-mid,V_max,,,,,3.4936
2-8,72,charge-mid,V_max,,,,,3.4939
2-8,73,charge-mid,V_max,,,,,3.4945
2-8,74,charge-mid,V_max,,,,,3.4936
2-8,75,charge-mid,V_max,,,,,3.4942
2-8,76,charge-mid,V_max,,,,,3.4945
2-8,77,charge-mid,V_max,,,,,3.4945
2-8,78,charge-mid,V_max,,,,,3.4942
2-8,79,charge-mid,V_max,,,,,3.4942
2-8,80,charge-mid,V_max,,,,,3.4939
2-8,81,charge-mid,V_max,,,,,3.4939
2-8,82,charge-mid,V_max,,,,,3.4936
2-8,83,charge-mid,V_max,,,,,3.4933
2-8,84,charge-mid,V_max,,,,,3.4929
2-8,85,charge-mid,V_max,,,,,3.4936
2-8,86,charge-mid,V_max,,,,,3.4939
2-8,87,charge-mid,V_max,,,,,3.4942
2-8,88,charge-mid,V_max,,,,,3.4942
2-8,89,charge-mid,V_max,,,,,3.4939
2-8,90,charge-mid,V_max,,,,,3.4942
2-8,91,charge-mid,V_max,,,,,3.4945
2-8,92,charge-mid,V_max,,,,,3.4948
2-8,93,charge-mid,V_max,,,,,3.4945
2-8,94,charge-mid,V_max,,,,,3.4945
2-8,95,charge-mid,V_max,,,,,3.4945
2-8,96,charge-mid,V_max,,,,,3.4945
2-8,99,charge-mid,V_max,,,,,3.4948
2-8,100,charge-mid,V_max,,,,,3.4948
2-8,101,charge-mid,V_max,,,,,3.4948
2-8,102,charge-mid,V_max,,,,,3.4948
2-8,103,charge-mid,V_max,,,,,3.4948
2-8,104,charge-mid,V_max,,,,,3.4948
2-8,105,charge-mid,V_max,,,,,3.4945
2-8,106,charge-mid,V_max,,,,,3.4942
2-8,107,charge-mid,V_max,,,,,3.4945
2-8,108,charge-mid,V_max,,,,,3.4945
2-8,109,charge-mid,V_max,,,,,3.4945
2-8,110,charge-mid,V_max,,,,,3.4945
2-8,111,charge-mid,V_max,,,,,3.4948
2-8,112,charge-mid,V_max,,,,,3.4945
2-8,113,charge-mid,V_max,,,,,3.4945
2-8,114,charge-mid,V_max,,,,,3.4945
2-8,115,charge-mid,V_max,,,,,3.4945
2-8,116,charge-mid,V_max,,,,,3.4948
2-8,117,charge-mid,V_max,,,,,3.4948
2-8,118,charge-mid,V_max,,,,,3.4948
2-8,119,charge-mid,V_max,,,,,3.4948
2-8,120,charge-mid,V_max,,,,,3.4948
2-8,121,charge-mid,V_max,,,,,3.4945
2-8,122,charge-mid,V_max,,,,,3.4942
2-8,123,charge-mid,V_max,,,,,3.4945
2-8,124,charge-mid,V_max,,,,,3.4948
2-8,132,charge-mid,V_max,,,,,3.4948
2-8,133,charge-mid,V_max,,,,,3.4945
2-8,134,charge-mid,V_max,,,,,3.4942
2-8,135,charge-mid,V_max,,,,,3.4945
2-8,136,charge-mid,V_max,,,,,3.4942
2-8,137,charge-mid,V_max,,,,,3.4939
2-8,138,charge-mid,V_max,,,,,3.4945
2-8,141,charge-mid,V_max,,,,,3.4948
2-8,142,charge-mid,V_max,,,,,3.4948
2-8,165,charge-mid,V_max,,,,,3.4948
2-8,186,charge-mid,V_max,,,,,3.4948
2-8,189,charge-mid,V_max,,,,,3.4948
2-8,190,charge-mid,V_max,,,,,3.4948
2-8,191,charge-mid,V_max,,,,,3.4948
2-8,192,charge-mid,V_max,,,,,3.4948
2-8,193,charge-mid,V_max,,,,,3.4948
2-8,194,charge-mid,V_max,,,,,3.4942
2-8,195,charge-mid,V_max,,,,,3.4942
2-8,198,charge-mid,V_max,,,,,3.4948
2-8,199,charge-mid,V_max,,,,,3.4948
2-8,203,charge-mid,V_max,,,,,3.4948
1-3,3,charge-low,V_std,0.0706090697709256,,,,
1-3,4,charge-low,V_std,0.0715800014926662,,,,
1-3,5,charge-low,V_std,0.0723645933562695,,,,
1-4,5,charge-low,V_std,0.0714053890400076,,,,
1-4,6,charge-low,V_std,0.0721937307022409,,,,
1-5,6,charge-low,V_std,0.0711158564131252,,,,
1-5,7,charge-low,V_std,0.0718186357196749,,,,
1-5,8,charge-low,V_std,0.0723358846451549,,,,
